701.000000,148.97961064930843
101.000000,63.995953619747624
601.000000,278.53579871474875
801.000000,565.8687731433504
901.000000,1345.3352270663984
401.000000,199.55533503205996
301.000000,667.7718969665684
1.000000,1.1217459042150637
201.000000,162.62188370288118
501.000000,400.9181379498612
921,452.6495234468644
841,344.84647096872567
471,316.2032441996876
101,1360.6052494102876
511,1291.245346879052
701.000000,148.97961064930843
261,570.9747097660619
711,1499.959458905719
671,971.7398028982968
881,442.5739453296971
301,255.27679902480747
311,5158.346548372019
661,750.0870695292532
891,244.55751324019826
701,150.61953657925008
271,797.1521992833051
501,201.1105819558556
111,5727.618002893386
461,546.7915419714462
101.000000,63.995953619747624
601.000000,278.53579871474875
851,306.56570288913224
11,283.30606966126373
931,1582.4758973632922
201,236.24747414355963
771,686.0489424469424
981,237.75408270427292
611,489.1255656219775
361,317.760511321311
941,331.19771326220047
61,421.48570872617194
821,5856.2123177163085
411,4455.276383925342
161,274.69004285253476
571,813.834855673238
561,521.7726690160215
171,5432.415453643174
401,861.1221669279702
831,222.19726337716148
71,328.73927621896047
951,486.8959580157544
371,197.91083048724764
601,571.7881548767729
761,866.3088723168671
991,384.175085112649
211,173.11847838131848
591,270.45816670840355
181,290.1754068194005
341,252.8519412447594
81,179.81336009137993
631,317.1279933150645
751,341.49158794719074
221,555.5641077859074
801.000000,565.8687731433504
551,192.40507050932942
141,302.91629621617074
431,551.1629893366162
381,747.5794543839918
801,565.8687731433504
41,444.6047741287293
961,286.2533760619659
791,535.2004514822551
971,226.67505060655435
781,299.27821707433463
51,11165.089266673393
811,1431.1774182141849
901.000000,1345.3352270663984
391,641.838146100587
421,510.84412272303524
151,245.70195155986985
541,168.53041542209317
231,1553.871740286605
741,120.7686559794756
91,197.529086571963
621,481.45785364382823
351,374.9208535460253
191,1784.933885328329
1,288.48168849891266
581,251.4989705872237
531,730.9927754200374
121,209.77272212728542
451,175.25824695813867
861,746.553135848497
21,511.0545841334682
691,223.45813744823502
901,1345.3352270663984
281,19420.98673667807
491,319.0796995062118
321,310.23397792491284
651,356.4031695307554
731,510.260846006669
401.000000,199.55533503205996
241,3021.549442815368
301.000000,667.7718969665684
251,600.4686651722722
721,417.3671637816414
1.000000,1.1217459042150637
641,1131.740911817507
331,742.7795559215695
481,380.412519829207
291,238.82653133645067
911,202.91975452172508
31,1835.380077023658
871,655.2535358027619
201.000000,162.62188370288118
681,752.0833942809509
501.000000,400.9181379498612
441,182.66794339590265
131,201.25405390802513
521,3129.326869584609
921,91.15324310757082
841,467.1158499263178
471,341.9261479389647
101,112.9266725846765
511,163.72023906155505
701.000000,148.97961064930843
261,262.6992959601941
711,96.05821601517488
671,472.7212995966839
881,176.5268482771271
301,2001.4619184393343
311,431.1014966010661
661,219.12894722136537
891,342.7488061616207
701,165.1275908247634
271,79.54133700642963
501,535.2020881032544
111,371.895742400085
461,422.1105383387591
101.000000,63.995953619747624
601.000000,278.53579871474875
851,59.10080492017312
11,100.27030197330267
931,168.90516866570147
201,147.89771503788992
771,1184.7332503022733
981,157.2459561562207
611,291.99292475290616
361,4110.307551470568
941,421.391913345726
61,249.37857229661208
821,465.84315136130874
411,980.6774596994857
161,64.03223580274953
571,1288.606049591225
561,190.1501221096623
171,408.20178527455846
401,127.65098807365584
831,175.49045653773413
71,217.31061183909884
951,389.7226348952882
371,179.99851994309424
601,208.30944699199085
761,319.0272165545213
991,29974.087917624296
211,161.19382966144667
591,139.40718049265348
181,2317.1529960630814
341,1687.87470822393
81,1405.174504039752
631,684.9084792499002
751,1162.40117005946
221,987.1190402207653
801.000000,565.8687731433504
551,342.0250872212814
141,137.32930573639223
431,2766.246889082197
381,14453.875201519691
801,117.35397720214324
41,592.5847537600777
961,148.8191930357409
791,144.3981811073096
971,1321.5676011181065
781,30786.296406196758
51,694.8966660429976
811,233.03107192089954
901.000000,1345.3352270663984
391,1632.342552757922
421,89.40934612835159
151,207.93019866979392
541,74.57257559532373
231,1057.8662257455421
741,130.7226345862946
91,345.2032964460868
621,595.9696269212552
351,265.1855775865878
191,300.36977175748075
1,544.0480000670161
581,104.64993312955089
531,361.10655161716954
121,2197.9319606233707
451,87.62978524272074
861,158.62917584874668
21,531.11688725138
691,645.4727961087277
901,499.0122542486745
281,645.7337759253973
491,147.56700604608892
321,770.5014086736952
651,333.21725027310714
731,187.61597252483523
401.000000,199.55533503205996
241,233.51038686138037
301.000000,667.7718969665684
251,3141.4897675911743
721,137.14919938791894
1.000000,1.1217459042150637
641,816.343170361372
331,17690.035204097065
481,349.6674656736517
291,81.70572967397973
911,259.0606569436851
31,234.21296138408388
871,189.12221777411918
201.000000,162.62188370288118
681,9525.08621996794
501.000000,400.9181379498612
441,158.02686957523585
131,159.55585766074034
521,100.50735372266418
921,91.15324310757082
841,467.1158499263178
471,341.9261479389647
101,112.9266725846765
511,163.72023906155505
701.000000,148.97961064930843
261,262.6992959601941
711,96.05821601517488
671,472.7212995966839
881,176.5268482771271
301,2001.4619184393343
311,431.1014966010661
661,219.12894722136537
891,342.7488061616207
701,165.1275908247634
271,79.54133700642963
501,535.2020881032544
111,371.895742400085
461,422.1105383387591
101.000000,63.995953619747624
601.000000,278.53579871474875
851,59.10080492017312
11,100.27030197330267
931,168.90516866570147
201,147.89771503788992
771,1184.7332503022733
981,157.2459561562207
611,291.99292475290616
361,4110.307551470568
941,421.391913345726
61,249.37857229661208
821,465.84315136130874
411,980.6774596994857
161,64.03223580274953
571,1288.606049591225
561,190.1501221096623
171,408.20178527455846
401,127.65098807365584
831,175.49045653773413
71,217.31061183909884
951,389.7226348952882
371,179.99851994309424
601,208.30944699199085
761,319.0272165545213
991,29974.087917624296
211,161.19382966144667
591,139.40718049265348
181,2317.1529960630814
341,1687.87470822393
81,1405.174504039752
631,684.9084792499002
751,1162.40117005946
221,987.1190402207653
801.000000,565.8687731433504
551,342.0250872212814
141,137.32930573639223
431,2766.246889082197
381,14453.875201519691
801,117.35397720214324
41,592.5847537600777
961,148.8191930357409
791,144.3981811073096
971,1321.5676011181065
781,30786.296406196758
51,694.8966660429976
811,233.03107192089954
901.000000,1345.3352270663984
391,1632.342552757922
421,89.40934612835159
151,207.93019866979392
541,74.57257559532373
231,1057.8662257455421
741,130.7226345862946
91,345.2032964460868
621,595.9696269212552
351,265.1855775865878
191,300.36977175748075
1,544.0480000670161
581,104.64993312955089
531,361.10655161716954
121,2197.9319606233707
451,87.62978524272074
861,158.62917584874668
21,531.11688725138
691,645.4727961087277
901,499.0122542486745
281,645.7337759253973
491,147.56700604608892
321,770.5014086736952
651,333.21725027310714
731,187.61597252483523
401.000000,199.55533503205996
241,233.51038686138037
301.000000,667.7718969665684
251,3141.4897675911743
721,137.14919938791894
1.000000,1.1217459042150637
641,816.343170361372
331,17690.035204097065
481,349.6674656736517
291,81.70572967397973
911,259.0606569436851
31,234.21296138408388
871,189.12221777411918
201.000000,162.62188370288118
681,9525.08621996794
501.000000,400.9181379498612
441,158.02686957523585
131,159.55585766074034
521,100.50735372266418
921,91.15324310757082
841,467.1158499263178
471,341.9261479389647
101,112.9266725846765
511,163.72023906155505
701.000000,148.97961064930843
261,262.6992959601941
711,96.05821601517488
671,472.7212995966839
881,176.5268482771271
301,2001.4619184393343
311,431.1014966010661
661,219.12894722136537
891,342.7488061616207
701,165.1275908247634
271,79.54133700642963
501,535.2020881032544
111,371.895742400085
461,422.1105383387591
101.000000,63.995953619747624
601.000000,278.53579871474875
851,59.10080492017312
11,100.27030197330267
931,168.90516866570147
201,147.89771503788992
771,1184.7332503022733
981,157.2459561562207
611,291.99292475290616
361,4110.307551470568
941,421.391913345726
61,249.37857229661208
821,465.84315136130874
411,980.6774596994857
161,64.03223580274953
571,1288.606049591225
561,190.1501221096623
171,408.20178527455846
401,127.65098807365584
831,175.49045653773413
71,217.31061183909884
951,389.7226348952882
371,179.99851994309424
601,208.30944699199085
761,319.0272165545213
991,29974.087917624296
211,161.19382966144667
591,139.40718049265348
181,2317.1529960630814
341,1687.87470822393
81,1405.174504039752
631,684.9084792499002
751,1162.40117005946
221,987.1190402207653
801.000000,565.8687731433504
551,342.0250872212814
141,137.32930573639223
431,2766.246889082197
381,14453.875201519691
801,117.35397720214324
41,592.5847537600777
961,148.8191930357409
791,144.3981811073096
971,1321.5676011181065
781,30786.296406196758
51,694.8966660429976
811,233.03107192089954
901.000000,1345.3352270663984
391,1632.342552757922
421,89.40934612835159
151,207.93019866979392
541,74.57257559532373
231,1057.8662257455421
741,130.7226345862946
91,345.2032964460868
621,595.9696269212552
351,265.1855775865878
191,300.36977175748075
1,544.0480000670161
581,104.64993312955089
531,361.10655161716954
121,2197.9319606233707
451,87.62978524272074
861,158.62917584874668
21,531.11688725138
691,645.4727961087277
901,499.0122542486745
281,645.7337759253973
491,147.56700604608892
321,770.5014086736952
651,333.21725027310714
731,187.61597252483523
401.000000,199.55533503205996
241,233.51038686138037
301.000000,667.7718969665684
251,3141.4897675911743
721,137.14919938791894
1.000000,1.1217459042150637
641,816.343170361372
331,17690.035204097065
481,349.6674656736517
291,81.70572967397973
911,259.0606569436851
31,234.21296138408388
871,189.12221777411918
201.000000,162.62188370288118
681,9525.08621996794
501.000000,400.9181379498612
441,158.02686957523585
131,159.55585766074034
521,100.50735372266418
921,91.15324310757082
841,467.1158499263178
471,341.9261479389647
101,112.9266725846765
511,163.72023906155505
701.000000,148.97961064930843
261,262.6992959601941
711,96.05821601517488
671,472.7212995966839
881,176.5268482771271
301,2001.4619184393343
311,431.1014966010661
661,219.12894722136537
891,342.7488061616207
701,165.1275908247634
271,79.54133700642963
501,535.2020881032544
111,371.895742400085
461,422.1105383387591
101.000000,63.995953619747624
